Player_ID,Player Name,Position,Nationality,Age,Height,Year,Versus,Match_Date,Winner,Serve_Points,Serve_Errors,Serve_Attempts,Total_Serves,Set_Successes,Set_Errors,Set_Attempts,Total_Sets,Attack_Success,Attack Errors,Attack_Attempts,Total_Attacks,Block_Successful,Block_Errors,Block_Rebounds,Total_Blocks,Reception_Successful,Reception_Errors,Reception_Attemps,Total_Receptions,Dig_Success,Dig_Errors,Dig_Attempts,Total_Digs
167777.0,Korevaar Demi,MB,Netherlands,22.0,187,2022,Japan,2022-06-29,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167777.0,Korevaar Demi,MB,Netherlands,22.0,187,2022,Belgium,2022-07-01,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167777.0,Korevaar Demi,MB,Netherlands,22.0,187,2022,Canada,2022-07-03,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123468.0,Schoot Myrthe,L,Netherlands,34.0,182,2022,China,2022-06-01,False,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,1,8,12,9,15,14,38
123468.0,Schoot Myrthe,L,Netherlands,34.0,182,2022,Bulgaria,2022-06-02,False,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,5,0,12,17,14,5,7,26
123468.0,Schoot Myrthe,L,Netherlands,34.0,182,2022,Italy,2022-06-03,False,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,5,1,14,20,10,7,3,20
123468.0,Schoot Myrthe,L,Netherlands,34.0,182,2022,Serbia,2022-06-05,False,0,0,0,0,1,0,10,11,0,0,0,0,0,0,0,0,0,0,15,15,20,3,5,28
123468.0,Schoot Myrthe,L,Netherlands,34.0,182,2022,Germany,2022-06-14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,16,8,6,1,15
123468.0,Schoot Myrthe,L,Netherlands,34.0,182,2022,Japan,2022-06-29,True,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,10,1,6,17,18,3,0,21
123468.0,Schoot Myrthe,L,Netherlands,34.0,182,2022,Belgium,2022-07-01,True,0,0,0,0,0,1,8,9,0,0,0,0,0,0,0,0,8,0,9,17,23,3,0,26
123468.0,Schoot Myrthe,L,Netherlands,34.0,182,2022,Canada,2022-07-03,True,0,0,0,0,0,1,13,14,0,0,0,0,0,0,0,0,11,0,6,17,22,2,1,25
162356.0,van Aalen Sarah,S,Netherlands,23.0,186,2022,China,2022-06-01,False,0,0,1,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
162356.0,van Aalen Sarah,S,Netherlands,23.0,186,2022,Bulgaria,2022-06-02,False,0,0,2,2,3,0,13,16,0,0,0,0,0,0,2,2,0,0,0,0,4,1,1,6
162356.0,van Aalen Sarah,S,Netherlands,23.0,186,2022,Italy,2022-06-03,False,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
162356.0,van Aalen Sarah,S,Netherlands,23.0,186,2022,Serbia,2022-06-05,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120503.0,Buijs Anne,OH,Netherlands,31.0,-,2022,Germany,2022-06-14,False,0,0,14,14,0,0,0,0,18,3,17,38,1,3,2,6,12,0,16,28,6,5,1,12
120503.0,Buijs Anne,OH,Netherlands,31.0,-,2022,Japan,2022-06-29,True,0,1,16,17,0,0,1,1,19,4,21,44,3,2,3,8,33,2,18,53,10,3,0,13
120503.0,Buijs Anne,OH,Netherlands,31.0,-,2022,Belgium,2022-07-01,True,0,0,14,14,0,0,3,3,11,4,23,38,0,3,4,7,13,0,9,22,11,1,0,12
120503.0,Buijs Anne,OH,Netherlands,31.0,-,2022,Canada,2022-07-03,True,1,0,18,19,0,0,6,6,12,5,21,38,1,2,1,4,21,2,20,43,18,4,1,23
147432.0,Bongaerts Britt,S,Netherlands,26.0,185,2022,China,2022-06-01,False,0,1,12,13,15,0,96,111,2,1,3,6,1,3,6,10,0,0,0,0,5,3,3,11
147432.0,Bongaerts Britt,S,Netherlands,26.0,185,2022,Bulgaria,2022-06-02,False,0,1,19,20,17,1,81,99,1,0,2,3,0,4,9,13,0,0,0,0,6,6,7,19
147432.0,Bongaerts Britt,S,Netherlands,26.0,185,2022,Italy,2022-06-03,False,0,0,5,5,22,0,45,67,0,0,2,2,1,4,5,10,0,0,0,0,4,2,3,9
147432.0,Bongaerts Britt,S,Netherlands,26.0,185,2022,Serbia,2022-06-05,False,2,0,15,17,64,1,71,136,0,0,4,4,1,1,6,8,0,1,0,1,9,5,4,18
147432.0,Bongaerts Britt,S,Netherlands,26.0,185,2022,Germany,2022-06-14,False,0,0,12,12,27,0,82,109,0,0,1,1,0,3,3,6,0,0,0,0,4,5,0,9
147432.0,Bongaerts Britt,S,Netherlands,26.0,185,2022,Japan,2022-06-29,True,0,1,9,10,24,0,114,138,2,0,1,3,1,3,0,4,0,0,0,0,1,1,0,2
147432.0,Bongaerts Britt,S,Netherlands,26.0,185,2022,Belgium,2022-07-01,True,0,0,16,16,8,1,119,128,2,0,2,4,0,5,1,6,0,0,0,0,15,0,0,15
147432.0,Bongaerts Britt,S,Netherlands,26.0,185,2022,Canada,2022-07-03,True,1,0,17,18,3,1,134,138,1,0,2,3,0,1,1,2,0,0,0,0,11,4,0,15
124070.0,Dijkema Laura,S,Netherlands,33.0,184,2022,Germany,2022-06-14,False,0,0,1,1,1,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124070.0,Dijkema Laura,S,Netherlands,33.0,184,2022,Japan,2022-06-29,True,0,0,6,6,1,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124070.0,Dijkema Laura,S,Netherlands,33.0,184,2022,Belgium,2022-07-01,True,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
124070.0,Dijkema Laura,S,Netherlands,33.0,184,2022,Canada,2022-07-03,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168148.0,Baijens Indy,MB,Netherlands,22.0,193,2022,China,2022-06-01,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168148.0,Baijens Indy,MB,Netherlands,22.0,193,2022,Bulgaria,2022-06-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168148.0,Baijens Indy,MB,Netherlands,22.0,193,2022,Italy,2022-06-03,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168148.0,Baijens Indy,MB,Netherlands,22.0,193,2022,Serbia,2022-06-05,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
168148.0,Baijens Indy,MB,Netherlands,22.0,193,2022,Germany,2022-06-14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168148.0,Baijens Indy,MB,Netherlands,22.0,193,2022,Japan,2022-06-29,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168148.0,Baijens Indy,MB,Netherlands,22.0,193,2022,Belgium,2022-07-01,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168148.0,Baijens Indy,MB,Netherlands,22.0,193,2022,Canada,2022-07-03,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181648.0,Vos Iris,OH,Netherlands,20.0,184,2022,China,2022-06-01,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181648.0,Vos Iris,OH,Netherlands,20.0,184,2022,Bulgaria,2022-06-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181648.0,Vos Iris,OH,Netherlands,20.0,184,2022,Italy,2022-06-03,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181648.0,Vos Iris,OH,Netherlands,20.0,184,2022,Serbia,2022-06-05,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159904.0,Jasper Marrit,OH,Netherlands,27.0,180,2022,China,2022-06-01,False,1,0,19,20,0,0,2,2,11,1,9,21,0,2,5,7,4,1,14,19,11,5,9,25
159904.0,Jasper Marrit,OH,Netherlands,27.0,180,2022,Bulgaria,2022-06-02,False,0,0,12,12,0,0,5,5,10,5,12,27,0,1,0,1,4,2,12,18,15,9,3,27
159904.0,Jasper Marrit,OH,Netherlands,27.0,180,2022,Italy,2022-06-03,False,0,1,7,8,0,0,0,0,2,2,4,8,0,0,0,0,3,1,6,10,3,0,0,3
159904.0,Jasper Marrit,OH,Netherlands,27.0,180,2022,Serbia,2022-06-05,False,0,1,19,20,0,0,3,3,6,7,17,30,1,2,2,5,7,0,12,19,11,4,3,18
159904.0,Jasper Marrit,OH,Netherlands,27.0,180,2022,Germany,2022-06-14,False,1,1,6,8,0,0,0,0,1,3,5,9,0,0,1,1,5,0,10,15,1,2,1,4
159904.0,Jasper Marrit,OH,Netherlands,27.0,180,2022,Japan,2022-06-29,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,0,2
159904.0,Jasper Marrit,OH,Netherlands,27.0,180,2022,Belgium,2022-07-01,True,0,1,1,2,0,0,0,0,2,2,4,8,2,0,0,2,5,0,1,6,1,2,0,3
159904.0,Jasper Marrit,OH,Netherlands,27.0,180,2022,Canada,2022-07-03,True,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,3,4,0,0,4
150809.0,Daalderop Nika,OH,Netherlands,24.0,189,2022,Germany,2022-06-14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172894.0,Timmerman Eline,MB,Netherlands,24.0,192,2022,China,2022-06-01,False,0,0,19,19,0,0,1,1,6,1,6,13,3,9,6,18,0,0,0,0,4,5,4,13
172894.0,Timmerman Eline,MB,Netherlands,24.0,192,2022,Bulgaria,2022-06-02,False,1,0,11,12,0,0,2,2,8,0,4,12,3,9,7,19,0,0,0,0,3,4,1,8
172894.0,Timmerman Eline,MB,Netherlands,24.0,192,2022,Italy,2022-06-03,False,0,2,7,9,0,0,1,1,2,1,4,7,0,3,0,3,1,0,0,1,1,0,1,2
172894.0,Timmerman Eline,MB,Netherlands,24.0,192,2022,Serbia,2022-06-05,False,2,1,14,17,0,0,3,3,11,3,8,22,5,12,17,34,0,0,1,1,4,1,1,6
172894.0,Timmerman Eline,MB,Netherlands,24.0,192,2022,Germany,2022-06-14,False,0,2,13,15,0,0,0,0,6,1,6,13,1,10,6,17,0,0,1,1,2,1,0,3
172894.0,Timmerman Eline,MB,Netherlands,24.0,192,2022,Japan,2022-06-29,True,1,2,17,20,0,0,1,1,12,1,7,20,3,4,1,8,1,1,1,3,1,1,0,2
172894.0,Timmerman Eline,MB,Netherlands,24.0,192,2022,Belgium,2022-07-01,True,1,2,15,18,0,0,2,2,5,2,6,13,4,7,8,19,0,0,0,0,5,1,0,6
172894.0,Timmerman Eline,MB,Netherlands,24.0,192,2022,Canada,2022-07-03,True,0,1,17,18,0,0,2,2,5,1,6,12,6,6,1,13,0,0,0,0,3,2,0,5
162357.0,de Zwart Laura,MB,Netherlands,24.0,199,2022,China,2022-06-01,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162357.0,de Zwart Laura,MB,Netherlands,24.0,199,2022,Bulgaria,2022-06-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162357.0,de Zwart Laura,MB,Netherlands,24.0,199,2022,Italy,2022-06-03,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162357.0,de Zwart Laura,MB,Netherlands,24.0,199,2022,Serbia,2022-06-05,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148581.0,Reesink Florien,L,Netherlands,24.0,174,2022,China,2022-06-01,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
148581.0,Reesink Florien,L,Netherlands,24.0,174,2022,Bulgaria,2022-06-02,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2
148581.0,Reesink Florien,L,Netherlands,24.0,174,2022,Italy,2022-06-03,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148581.0,Reesink Florien,L,Netherlands,24.0,174,2022,Serbia,2022-06-05,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148581.0,Reesink Florien,L,Netherlands,24.0,174,2022,Germany,2022-06-14,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148581.0,Reesink Florien,L,Netherlands,24.0,174,2022,Japan,2022-06-29,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148581.0,Reesink Florien,L,Netherlands,24.0,174,2022,Belgium,2022-07-01,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148581.0,Reesink Florien,L,Netherlands,24.0,174,2022,Canada,2022-07-03,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181248.0,Dambrink Elles,O,Netherlands,19.0,184,2022,China,2022-06-01,False,0,0,2,2,0,0,0,0,5,0,3,8,0,0,0,0,0,0,0,0,0,1,1,2
181248.0,Dambrink Elles,O,Netherlands,19.0,184,2022,Bulgaria,2022-06-02,False,0,4,10,14,0,0,2,2,13,5,16,34,1,1,4,6,0,0,0,0,7,3,3,13
181248.0,Dambrink Elles,O,Netherlands,19.0,184,2022,Italy,2022-06-03,False,0,0,9,9,0,0,1,1,11,4,5,20,0,0,1,1,0,0,0,0,4,3,2,9
181248.0,Dambrink Elles,O,Netherlands,19.0,184,2022,Serbia,2022-06-05,False,1,3,13,17,2,0,1,3,17,6,13,36,1,5,3,9,0,0,0,0,14,2,2,18
181248.0,Dambrink Elles,O,Netherlands,19.0,184,2022,Germany,2022-06-14,False,1,3,11,15,0,0,0,0,14,3,19,36,0,1,1,2,0,0,0,0,1,2,1,4
181248.0,Dambrink Elles,O,Netherlands,19.0,184,2022,Japan,2022-06-29,True,0,0,0,0,0,0,1,1,0,0,1,1,2,0,2,4,0,0,0,0,0,0,0,0
181248.0,Dambrink Elles,O,Netherlands,19.0,184,2022,Belgium,2022-07-01,True,1,2,5,8,0,0,5,5,8,3,9,20,3,2,2,7,0,0,0,0,7,1,0,8
181248.0,Dambrink Elles,O,Netherlands,19.0,184,2022,Canada,2022-07-03,True,0,1,2,3,0,1,0,1,2,1,4,7,0,1,0,1,0,0,0,0,1,0,0,1
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Canada,2022-06-01,True,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,19,0,4,23,23,1,1,25
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Brazil,2022-06-02,False,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,15,2,4,21,12,2,0,14
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Germany,2022-06-05,True,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,18,1,12,31,14,3,1,18
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Japan,2022-06-14,False,0,0,0,0,1,0,7,8,0,0,0,0,0,0,0,0,11,0,7,18,13,3,0,16
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Thailand,2022-06-16,True,0,0,0,0,1,0,16,17,0,0,0,0,0,0,0,0,10,3,16,29,27,2,2,31
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,USA,2022-06-17,False,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,9,0,16,25,9,1,0,10
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Belgium,2022-06-18,False,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,6,1,21,28,27,4,2,33
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Italy,2022-06-29,False,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,5,0,20,25,17,3,1,21
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,China,2022-06-30,False,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,9,2,16,27,8,1,4,13
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Dominican Republic,2022-07-02,False,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,18,2,29,49,16,4,4,24
152233.0,Stenzel Maria,L,Poland,24.0,168,2022,Bulgaria,2022-07-03,False,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,8,0,16,24,6,2,2,10
172984.0,Obiała Anna,MB,Poland,27.0,187,2022,Italy,2022-06-29,False,1,2,16,19,0,0,0,0,5,5,4,14,0,7,2,9,0,0,0,0,1,1,1,3
172984.0,Obiała Anna,MB,Poland,27.0,187,2022,China,2022-06-30,False,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0
172984.0,Obiała Anna,MB,Poland,27.0,187,2022,Dominican Republic,2022-07-02,False,1,3,18,22,0,0,0,0,5,1,6,12,2,8,2,12,0,0,0,0,3,0,0,3
172984.0,Obiała Anna,MB,Poland,27.0,187,2022,Bulgaria,2022-07-03,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162398.0,Alagierska-Szczepaniak Klaudia,MB,Poland,27.0,190,2022,Canada,2022-06-01,True,0,1,7,8,0,0,1,1,0,1,1,2,0,3,3,6,0,0,0,0,1,0,0,1
162398.0,Alagierska-Szczepaniak Klaudia,MB,Poland,27.0,190,2022,Brazil,2022-06-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162398.0,Alagierska-Szczepaniak Klaudia,MB,Poland,27.0,190,2022,Germany,2022-06-05,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162398.0,Alagierska-Szczepaniak Klaudia,MB,Poland,27.0,190,2022,Japan,2022-06-14,False,0,0,2,2,0,0,1,1,2,0,0,2,0,0,1,1,0,0,1,1,1,0,0,1
162398.0,Alagierska-Szczepaniak Klaudia,MB,Poland,27.0,190,2022,Thailand,2022-06-16,True,0,2,8,10,1,0,2,3,11,2,7,20,2,4,5,11,0,0,0,0,1,0,3,4
162398.0,Alagierska-Szczepaniak Klaudia,MB,Poland,27.0,190,2022,USA,2022-06-17,False,0,0,2,2,0,0,1,1,1,0,0,1,1,2,1,4,0,0,0,0,1,1,0,2
162398.0,Alagierska-Szczepaniak Klaudia,MB,Poland,27.0,190,2022,Belgium,2022-06-18,False,0,2,14,16,0,0,1,1,4,3,4,11,3,4,3,10,0,0,0,0,6,2,0,8
136317.0,Korneluk Agnieszka,MB,Poland,28.0,200,2022,Canada,2022-06-01,True,2,2,11,15,0,0,0,0,9,1,6,16,3,4,6,13,0,0,0,0,4,1,0,5
136317.0,Korneluk Agnieszka,MB,Poland,28.0,200,2022,Brazil,2022-06-02,False,1,2,9,12,0,0,0,0,6,0,3,9,2,3,1,6,0,0,0,0,2,0,0,2
136317.0,Korneluk Agnieszka,MB,Poland,28.0,200,2022,Germany,2022-06-05,True,2,3,20,25,0,0,3,3,10,2,6,18,0,7,8,15,0,0,0,0,1,0,0,1
136317.0,Korneluk Agnieszka,MB,Poland,28.0,200,2022,Italy,2022-06-29,False,1,0,10,11,0,0,0,0,4,2,6,12,2,7,7,16,0,2,1,3,1,0,2,3
136317.0,Korneluk Agnieszka,MB,Poland,28.0,200,2022,China,2022-06-30,False,0,1,4,5,0,0,2,2,1,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0
136317.0,Korneluk Agnieszka,MB,Poland,28.0,200,2022,Dominican Republic,2022-07-02,False,2,1,15,18,0,1,1,2,7,3,8,18,8,7,6,21,1,0,1,2,3,1,2,6
136317.0,Korneluk Agnieszka,MB,Poland,28.0,200,2022,Bulgaria,2022-07-03,False,0,2,7,9,0,0,0,0,3,0,3,6,4,4,2,10,0,0,0,0,1,1,0,2
156479.0,Witkowska Kamila,MB,Poland,31.0,191,2022,Canada,2022-06-01,True,0,0,4,4,0,0,0,0,0,1,2,3,1,6,0,7,0,0,0,0,0,1,0,1
156479.0,Witkowska Kamila,MB,Poland,31.0,191,2022,Brazil,2022-06-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156479.0,Witkowska Kamila,MB,Poland,31.0,191,2022,Germany,2022-06-05,True,0,0,3,3,0,0,0,0,2,0,2,4,1,1,2,4,0,0,0,0,0,0,0,0
156479.0,Witkowska Kamila,MB,Poland,31.0,191,2022,Japan,2022-06-14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156479.0,Witkowska Kamila,MB,Poland,31.0,191,2022,Thailand,2022-06-16,True,0,1,22,23,0,0,0,0,13,3,5,21,2,3,3,8,0,0,0,0,4,2,0,6
156479.0,Witkowska Kamila,MB,Poland,31.0,191,2022,USA,2022-06-17,False,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156479.0,Witkowska Kamila,MB,Poland,31.0,191,2022,Belgium,2022-06-18,False,1,1,12,14,0,0,3,3,7,0,5,12,3,5,3,11,0,0,0,0,2,1,1,4
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Canada,2022-06-01,True,1,3,16,20,0,0,1,1,7,5,5,17,1,2,0,3,14,2,6,22,12,1,0,13
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Brazil,2022-06-02,False,0,2,8,10,0,0,4,4,10,4,9,23,1,2,0,3,10,1,8,19,5,0,0,5
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Germany,2022-06-05,True,0,2,9,11,0,0,3,3,11,3,14,28,0,4,3,7,20,1,6,27,12,4,0,16
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Japan,2022-06-14,False,0,1,6,7,0,0,0,0,3,2,4,9,0,2,1,3,3,2,11,16,2,1,0,3
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Thailand,2022-06-16,True,1,0,4,5,0,0,3,3,1,0,1,2,0,0,1,1,2,2,8,12,3,1,0,4
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,USA,2022-06-17,False,0,2,10,12,0,0,1,1,6,3,14,23,0,6,2,8,3,0,3,6,3,1,0,4
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Belgium,2022-06-18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Italy,2022-06-29,False,0,0,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,3
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,China,2022-06-30,False,0,1,6,7,0,0,0,0,4,3,6,13,0,0,0,0,1,0,13,14,2,1,2,5
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Dominican Republic,2022-07-02,False,0,0,2,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,2,1,2,0,3
152223.0,Gorecka Zuzanna,OH,Poland,22.0,181,2022,Bulgaria,2022-07-03,False,0,1,5,6,0,0,0,0,2,2,2,6,0,0,1,1,4,1,10,15,1,2,1,4
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Canada,2022-06-01,True,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Brazil,2022-06-02,False,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Germany,2022-06-05,True,0,2,0,2,0,0,0,0,0,2,2,4,0,0,0,0,0,0,2,2,1,0,0,1
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Japan,2022-06-14,False,0,0,6,6,0,0,0,0,1,1,2,4,0,0,0,0,0,0,4,4,0,3,0,3
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Thailand,2022-06-16,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,USA,2022-06-17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Belgium,2022-06-18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Italy,2022-06-29,False,0,0,1,1,1,0,0,1,1,0,2,3,0,0,1,1,0,0,5,5,0,0,1,1
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,China,2022-06-30,False,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Dominican Republic,2022-07-02,False,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
152231.0,Fedusio Monika,OH,Poland,23.0,183,2022,Bulgaria,2022-07-03,False,0,2,10,12,0,0,1,1,9,3,8,20,0,2,4,6,5,0,23,28,6,0,1,7
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,Canada,2022-06-01,True,0,3,9,12,0,0,0,0,17,4,15,36,0,5,1,6,13,1,11,25,8,1,0,9
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,Brazil,2022-06-02,False,0,2,10,12,0,0,1,1,10,7,8,25,0,1,1,2,12,0,11,23,8,3,0,11
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,Germany,2022-06-05,True,1,1,15,17,0,0,2,2,13,5,10,28,2,1,4,7,23,2,5,30,8,3,2,13
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,Japan,2022-06-14,False,1,2,6,9,0,0,0,0,2,1,11,14,0,0,0,0,3,0,12,15,1,3,1,5
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,Thailand,2022-06-16,True,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,3,0,0,0,0,0,0,0,0
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,USA,2022-06-17,False,0,0,6,6,0,0,0,0,8,2,10,20,0,2,0,2,5,0,27,32,4,5,1,10
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,Belgium,2022-06-18,False,2,2,16,20,1,0,2,3,22,9,17,48,1,2,2,5,8,2,12,22,16,2,0,18
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,Italy,2022-06-29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163098.0,Lukasik Martyna,OH,Poland,23.0,189,2022,China,2022-06-30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
